datetime,id,name,geoid,geoname,value
19-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
20-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
21-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
22-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
23-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
24-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
25-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
26-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
27-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
28-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
29-11-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
02-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
03-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
04-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
05-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
06-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
07-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
08-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
09-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
10-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
11-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
12-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,10412
13-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
14-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
15-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
16-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
17-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,19152
18-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,5238
19-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
20-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
21-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
22-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
23-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
24-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
25-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
26-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
27-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
28-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
29-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
30-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
31-12-2018 23:00,1119,Rentas de congestión mecanismos implícitos diario Portugal importación,,,0
01-01-2014 23:00,1293,Demanda real,,,28191.59722
02-01-2014 23:00,1293,Demanda real,,,28465.18056
03-01-2014 23:00,1293,Demanda real,,,26860.49306
04-01-2014 23:00,1293,Demanda real,,,25333.59722
05-01-2014 23:00,1293,Demanda real,,,23905.54167
06-01-2014 23:00,1293,Demanda real,,,29859.20139
07-01-2014 23:00,1293,Demanda real,,,30573.44444
08-01-2014 23:00,1293,Demanda real,,,30887.75
09-01-2014 23:00,1293,Demanda real,,,30847.81944
10-01-2014 23:00,1293,Demanda real,,,27854.05556
11-01-2014 23:00,1293,Demanda real,,,25978.90278
12-01-2014 23:00,1293,Demanda real,,,31149.77083
13-01-2014 23:00,1293,Demanda real,,,31835.13194
14-01-2014 23:00,1293,Demanda real,,,31586.58333
15-01-2014 23:00,1293,Demanda real,,,31591.07639
16-01-2014 23:00,1293,Demanda real,,,31397.67361
17-01-2014 23:00,1293,Demanda real,,,28335.39583
18-01-2014 23:00,1293,Demanda real,,,26466.88194
19-01-2014 23:00,1293,Demanda real,,,31667.13194
20-01-2014 23:00,1293,Demanda real,,,32632.25694
21-01-2014 23:00,1293,Demanda real,,,32458.79167
22-01-2014 23:00,1293,Demanda real,,,31956.77083
23-01-2014 23:00,1293,Demanda real,,,31745.01389
24-01-2014 23:00,1293,Demanda real,,,28015.45139
25-01-2014 23:00,1293,Demanda real,,,25626.27778
26-01-2014 23:00,1293,Demanda real,,,30670.15972
27-01-2014 23:00,1293,Demanda real,,,32244.84722
28-01-2014 23:00,1293,Demanda real,,,32012.57639
29-01-2014 23:00,1293,Demanda real,,,32095.86111
30-01-2014 23:00,1293,Demanda real,,,31796.11806
31-01-2014 23:00,1293,Demanda real,,,28507.09722
01-02-2014 23:00,1293,Demanda real,,,26298.22917
02-02-2014 23:00,1293,Demanda real,,,32316.79861
03-02-2014 23:00,1293,Demanda real,,,32881.36111
04-02-2014 23:00,1293,Demanda real,,,32342.81944
05-02-2014 23:00,1293,Demanda real,,,31590.33333
06-02-2014 23:00,1293,Demanda real,,,31381.58333
07-02-2014 23:00,1293,Demanda real,,,28287.64583
08-02-2014 23:00,1293,Demanda real,,,26391.07639
09-02-2014 23:00,1293,Demanda real,,,31329.95139
10-02-2014 23:00,1293,Demanda real,,,33005.58333
11-02-2014 23:00,1293,Demanda real,,,32553.79861
12-02-2014 23:00,1293,Demanda real,,,31540.70833
13-02-2014 23:00,1293,Demanda real,,,30560.84028
14-02-2014 23:00,1293,Demanda real,,,27507.70833
15-02-2014 23:00,1293,Demanda real,,,25751.56944
16-02-2014 23:00,1293,Demanda real,,,30875.95139
17-02-2014 23:00,1293,Demanda real,,,31534.52778
18-02-2014 23:00,1293,Demanda real,,,31063.45139
19-02-2014 23:00,1293,Demanda real,,,30986.91667
20-02-2014 23:00,1293,Demanda real,,,30684.01389
21-02-2014 23:00,1293,Demanda real,,,27460.56944
22-02-2014 23:00,1293,Demanda real,,,25353.3125
23-02-2014 23:00,1293,Demanda real,,,30633.47917
24-02-2014 23:00,1293,Demanda real,,,31399.72917
25-02-2014 23:00,1293,Demanda real,,,31143.13194
26-02-2014 23:00,1293,Demanda real,,,31169.45833
27-02-2014 23:00,1293,Demanda real,,,30506.95139
28-02-2014 23:00,1293,Demanda real,,,28182.45139
01-03-2014 23:00,1293,Demanda real,,,25153.98611
02-03-2014 23:00,1293,Demanda real,,,30109.99306
03-03-2014 23:00,1293,Demanda real,,,31147.45139
04-03-2014 23:00,1293,Demanda real,,,30438.17361
05-03-2014 23:00,1293,Demanda real,,,29867.11111
06-03-2014 23:00,1293,Demanda real,,,29493.36111
07-03-2014 23:00,1293,Demanda real,,,26093.66667
08-03-2014 23:00,1293,Demanda real,,,23958.11806
09-03-2014 23:00,1293,Demanda real,,,28802.47222
10-03-2014 23:00,1293,Demanda real,,,29434.88889
11-03-2014 23:00,1293,Demanda real,,,29441.16667
12-03-2014 23:00,1293,Demanda real,,,29370.99306
13-03-2014 23:00,1293,Demanda real,,,29411.51389
14-03-2014 23:00,1293,Demanda real,,,26113.72917
15-03-2014 23:00,1293,Demanda real,,,23628.89583
16-03-2014 23:00,1293,Demanda real,,,27808.24306
17-03-2014 23:00,1293,Demanda real,,,28320.75
18-03-2014 23:00,1293,Demanda real,,,27444.88889
19-03-2014 23:00,1293,Demanda real,,,27833.89583
20-03-2014 23:00,1293,Demanda real,,,28018.38194
21-03-2014 23:00,1293,Demanda real,,,25443.35417
22-03-2014 23:00,1293,Demanda real,,,23710.79167
23-03-2014 23:00,1293,Demanda real,,,28942.65278
24-03-2014 23:00,1293,Demanda real,,,29872.70139
25-03-2014 23:00,1293,Demanda real,,,30155.89583
26-03-2014 23:00,1293,Demanda real,,,29093.34722
27-03-2014 23:00,1293,Demanda real,,,29563.4375
28-03-2014 23:00,1293,Demanda real,,,26993.10417
29-03-2014 23:00,1293,Demanda real,,,24549.08696
30-03-2014 22:00,1293,Demanda real,,,28768.44444
31-03-2014 22:00,1293,Demanda real,,,29121.95833
01-04-2014 22:00,1293,Demanda real,,,29353.00694
02-04-2014 22:00,1293,Demanda real,,,29357.30556
03-04-2014 22:00,1293,Demanda real,,,28994.09028
04-04-2014 22:00,1293,Demanda real,,,25713.18056
05-04-2014 22:00,1293,Demanda real,,,23200.75694
06-04-2014 22:00,1293,Demanda real,,,27292.38889
07-04-2014 22:00,1293,Demanda real,,,27712.38194
08-04-2014 22:00,1293,Demanda real,,,27806.64583
09-04-2014 22:00,1293,Demanda real,,,27455.90972
10-04-2014 22:00,1293,Demanda real,,,27669.38889
11-04-2014 22:00,1293,Demanda real,,,24868.22222
12-04-2014 22:00,1293,Demanda real,,,22459.36111
13-04-2014 22:00,1293,Demanda real,,,26425.81944
14-04-2014 22:00,1293,Demanda real,,,26844.13194
15-04-2014 22:00,1293,Demanda real,,,26438.41667
16-04-2014 22:00,1293,Demanda real,,,23372.71528
17-04-2014 22:00,1293,Demanda real,,,21228.71528
18-04-2014 22:00,1293,Demanda real,,,22309.53472
19-04-2014 22:00,1293,Demanda real,,,21196.72222
20-04-2014 22:00,1293,Demanda real,,,23465.16667
21-04-2014 22:00,1293,Demanda real,,,26346.93056
22-04-2014 22:00,1293,Demanda real,,,26305.36111
23-04-2014 22:00,1293,Demanda real,,,27220.28472
24-04-2014 22:00,1293,Demanda real,,,27468.0625
25-04-2014 22:00,1293,Demanda real,,,25005.54861
26-04-2014 22:00,1293,Demanda real,,,22493.67361
27-04-2014 22:00,1293,Demanda real,,,26552.32639
28-04-2014 22:00,1293,Demanda real,,,27204.16667
29-04-2014 22:00,1293,Demanda real,,,27293.125
30-04-2014 22:00,1293,Demanda real,,,22452.10417
01-05-2014 22:00,1293,Demanda real,,,24251.14583
02-05-2014 22:00,1293,Demanda real,,,23656.36111
03-05-2014 22:00,1293,Demanda real,,,22003.43056
04-05-2014 22:00,1293,Demanda real,,,26530.25694
05-05-2014 22:00,1293,Demanda real,,,27335.27778
06-05-2014 22:00,1293,Demanda real,,,27575.48611
07-05-2014 22:00,1293,Demanda real,,,27608.25694
08-05-2014 22:00,1293,Demanda real,,,27503.125
09-05-2014 22:00,1293,Demanda real,,,24896.22222
10-05-2014 22:00,1293,Demanda real,,,22990.08333
11-05-2014 22:00,1293,Demanda real,,,27220.53472
12-05-2014 22:00,1293,Demanda real,,,27874.36111
13-05-2014 22:00,1293,Demanda real,,,27885.99306
14-05-2014 22:00,1293,Demanda real,,,27164.75
15-05-2014 22:00,1293,Demanda real,,,27227.53472
16-05-2014 22:00,1293,Demanda real,,,24316.13194
17-05-2014 22:00,1293,Demanda real,,,22261.09028
18-05-2014 22:00,1293,Demanda real,,,26828.94444
19-05-2014 22:00,1293,Demanda real,,,27568.17361
20-05-2014 22:00,1293,Demanda real,,,27770.625
21-05-2014 22:00,1293,Demanda real,,,27526.89583
22-05-2014 22:00,1293,Demanda real,,,27361.77083
23-05-2014 22:00,1293,Demanda real,,,24567.24306
24-05-2014 22:00,1293,Demanda real,,,22169.17361
25-05-2014 22:00,1293,Demanda real,,,26696.70833
26-05-2014 22:00,1293,Demanda real,,,27433.21528
27-05-2014 22:00,1293,Demanda real,,,27783.25694
28-05-2014 22:00,1293,Demanda real,,,27657.6875
29-05-2014 22:00,1293,Demanda real,,,27267.84722
30-05-2014 22:00,1293,Demanda real,,,24417.77083
31-05-2014 22:00,1293,Demanda real,,,22278.11806
01-06-2014 22:00,1293,Demanda real,,,26587.59028
02-06-2014 22:00,1293,Demanda real,,,27633.76389
03-06-2014 22:00,1293,Demanda real,,,27898.47917
04-06-2014 22:00,1293,Demanda real,,,27984.54861
05-06-2014 22:00,1293,Demanda real,,,28340.25
06-06-2014 22:00,1293,Demanda real,,,25445.16667
07-06-2014 22:00,1293,Demanda real,,,23176.71528
08-06-2014 22:00,1293,Demanda real,,,27165.52083
09-06-2014 22:00,1293,Demanda real,,,28375.89583
10-06-2014 22:00,1293,Demanda real,,,28907.17361
11-06-2014 22:00,1293,Demanda real,,,29448.98611
12-06-2014 22:00,1293,Demanda real,,,29793.34722
13-06-2014 22:00,1293,Demanda real,,,26861.97222
14-06-2014 22:00,1293,Demanda real,,,24026.6875
15-06-2014 22:00,1293,Demanda real,,,28202.58333
16-06-2014 22:00,1293,Demanda real,,,28896.72222
17-06-2014 22:00,1293,Demanda real,,,28843.36111
18-06-2014 22:00,1293,Demanda real,,,28110.15972
19-06-2014 22:00,1293,Demanda real,,,28525.23611
20-06-2014 22:00,1293,Demanda real,,,25960.0625
21-06-2014 22:00,1293,Demanda real,,,23664.01389
22-06-2014 22:00,1293,Demanda real,,,27561.59722
23-06-2014 22:00,1293,Demanda real,,,26512.96528
24-06-2014 22:00,1293,Demanda real,,,27844
25-06-2014 22:00,1293,Demanda real,,,28486.46528
26-06-2014 22:00,1293,Demanda real,,,28750.84722
27-06-2014 22:00,1293,Demanda real,,,26389.95139
28-06-2014 22:00,1293,Demanda real,,,23530.45139
29-06-2014 22:00,1293,Demanda real,,,27766.73611
30-06-2014 22:00,1293,Demanda real,,,29096.60417
01-07-2014 22:00,1293,Demanda real,,,28791.09722
02-07-2014 22:00,1293,Demanda real,,,28355.72222
03-07-2014 22:00,1293,Demanda real,,,28196.67361
04-07-2014 22:00,1293,Demanda real,,,26051.3125
05-07-2014 22:00,1293,Demanda real,,,23867.23611
06-07-2014 22:00,1293,Demanda real,,,27668.75694
07-07-2014 22:00,1293,Demanda real,,,28652.45139
08-07-2014 22:00,1293,Demanda real,,,29064.92361
09-07-2014 22:00,1293,Demanda real,,,29063.63889
10-07-2014 22:00,1293,Demanda real,,,28977.375
11-07-2014 22:00,1293,Demanda real,,,25820.90972
12-07-2014 22:00,1293,Demanda real,,,23564.96528
13-07-2014 22:00,1293,Demanda real,,,29167.76389
14-07-2014 22:00,1293,Demanda real,,,30578.04861
15-07-2014 22:00,1293,Demanda real,,,31171.22917
16-07-2014 22:00,1293,Demanda real,,,31614.43056
17-07-2014 22:00,1293,Demanda real,,,31123.5
18-07-2014 22:00,1293,Demanda real,,,26904.85417
19-07-2014 22:00,1293,Demanda real,,,23977.28472
20-07-2014 22:00,1293,Demanda real,,,28835.08333
21-07-2014 22:00,1293,Demanda real,,,29918.25
22-07-2014 22:00,1293,Demanda real,,,30557.63889
23-07-2014 22:00,1293,Demanda real,,,30635.13889
24-07-2014 22:00,1293,Demanda real,,,29576.375
25-07-2014 22:00,1293,Demanda real,,,27082.25
26-07-2014 22:00,1293,Demanda real,,,24762.95139
27-07-2014 22:00,1293,Demanda real,,,29463.93056
28-07-2014 22:00,1293,Demanda real,,,29189.61806
29-07-2014 22:00,1293,Demanda real,,,29034.88194
30-07-2014 22:00,1293,Demanda real,,,28880.63194
31-07-2014 22:00,1293,Demanda real,,,28919.13194
01-08-2014 22:00,1293,Demanda real,,,25528.08333
02-08-2014 22:00,1293,Demanda real,,,23425.63194
03-08-2014 22:00,1293,Demanda real,,,27752.76389
04-08-2014 22:00,1293,Demanda real,,,28433.68056
05-08-2014 22:00,1293,Demanda real,,,28833.47222
06-08-2014 22:00,1293,Demanda real,,,29251.47222
07-08-2014 22:00,1293,Demanda real,,,29162.97222
08-08-2014 22:00,1293,Demanda real,,,26385.84722
09-08-2014 22:00,1293,Demanda real,,,24240.40278
10-08-2014 22:00,1293,Demanda real,,,28075.27083
11-08-2014 22:00,1293,Demanda real,,,28489.06944
12-08-2014 22:00,1293,Demanda real,,,28123.98611
13-08-2014 22:00,1293,Demanda real,,,27041.54167
14-08-2014 22:00,1293,Demanda real,,,24047.26389
15-08-2014 22:00,1293,Demanda real,,,24185.57639
16-08-2014 22:00,1293,Demanda real,,,22893.70833
17-08-2014 22:00,1293,Demanda real,,,27297.18056
18-08-2014 22:00,1293,Demanda real,,,27753.875
19-08-2014 22:00,1293,Demanda real,,,27668.07639
20-08-2014 22:00,1293,Demanda real,,,27634.9375
21-08-2014 22:00,1293,Demanda real,,,27301.27778
22-08-2014 22:00,1293,Demanda real,,,24865.71528
23-08-2014 22:00,1293,Demanda real,,,23292.50694
24-08-2014 22:00,1293,Demanda real,,,28626.54861
25-08-2014 22:00,1293,Demanda real,,,30283.84722
26-08-2014 22:00,1293,Demanda real,,,30822.9375
27-08-2014 22:00,1293,Demanda real,,,30860.77083
28-08-2014 22:00,1293,Demanda real,,,30433.15278
29-08-2014 22:00,1293,Demanda real,,,27004.86806
30-08-2014 22:00,1293,Demanda real,,,24977.85417
31-08-2014 22:00,1293,Demanda real,,,30563.84722
01-09-2014 22:00,1293,Demanda real,,,31585.92361
02-09-2014 22:00,1293,Demanda real,,,31580.44444
03-09-2014 22:00,1293,Demanda real,,,31415.97917
04-09-2014 22:00,1293,Demanda real,,,31031.40278
05-09-2014 22:00,1293,Demanda real,,,27438.25694
06-09-2014 22:00,1293,Demanda real,,,25097.79167
07-09-2014 22:00,1293,Demanda real,,,29286.95833
08-09-2014 22:00,1293,Demanda real,,,30547.93056
09-09-2014 22:00,1293,Demanda real,,,30567.00694
10-09-2014 22:00,1293,Demanda real,,,29340.49306
11-09-2014 22:00,1293,Demanda real,,,29670.95139
12-09-2014 22:00,1293,Demanda real,,,26855.69444
13-09-2014 22:00,1293,Demanda real,,,24475.68056
14-09-2014 22:00,1293,Demanda real,,,29059.00694
15-09-2014 22:00,1293,Demanda real,,,29681.1875
16-09-2014 22:00,1293,Demanda real,,,29756.81944
17-09-2014 22:00,1293,Demanda real,,,29559.8125
18-09-2014 22:00,1293,Demanda real,,,29223.05556
19-09-2014 22:00,1293,Demanda real,,,25839.375
20-09-2014 22:00,1293,Demanda real,,,23415.16667
21-09-2014 22:00,1293,Demanda real,,,27869.44444
22-09-2014 22:00,1293,Demanda real,,,27970.58333
23-09-2014 22:00,1293,Demanda real,,,27608.52083
24-09-2014 22:00,1293,Demanda real,,,27627.02778
25-09-2014 22:00,1293,Demanda real,,,27380.72222
26-09-2014 22:00,1293,Demanda real,,,24444.1875
27-09-2014 22:00,1293,Demanda real,,,22550.75694
28-09-2014 22:00,1293,Demanda real,,,27175.52083
29-09-2014 22:00,1293,Demanda real,,,27903.1875
30-09-2014 22:00,1293,Demanda real,,,28073.72222
01-10-2014 22:00,1293,Demanda real,,,28260.0625
02-10-2014 22:00,1293,Demanda real,,,27968.69444
03-10-2014 22:00,1293,Demanda real,,,24793.125
04-10-2014 22:00,1293,Demanda real,,,22608.6875
05-10-2014 22:00,1293,Demanda real,,,27309.99306
06-10-2014 22:00,1293,Demanda real,,,28124.45833
07-10-2014 22:00,1293,Demanda real,,,28257.85417
08-10-2014 22:00,1293,Demanda real,,,27667.69444
09-10-2014 22:00,1293,Demanda real,,,27468.63194
10-10-2014 22:00,1293,Demanda real,,,24399.50694
11-10-2014 22:00,1293,Demanda real,,,22425.45833
12-10-2014 22:00,1293,Demanda real,,,25684.70833
13-10-2014 22:00,1293,Demanda real,,,27176.28472
14-10-2014 22:00,1293,Demanda real,,,27854.20139
15-10-2014 22:00,1293,Demanda real,,,28296
16-10-2014 22:00,1293,Demanda real,,,28008.42361
17-10-2014 22:00,1293,Demanda real,,,24745.77083
18-10-2014 22:00,1293,Demanda real,,,22543.45139
19-10-2014 22:00,1293,Demanda real,,,27203.5625
20-10-2014 22:00,1293,Demanda real,,,28235.66667
21-10-2014 22:00,1293,Demanda real,,,28085.83333
22-10-2014 22:00,1293,Demanda real,,,27562.76389
23-10-2014 22:00,1293,Demanda real,,,27374.5
24-10-2014 22:00,1293,Demanda real,,,24098.83333
25-10-2014 22:00,1293,Demanda real,,,22099.43333
26-10-2014 23:00,1293,Demanda real,,,26827.79167
27-10-2014 23:00,1293,Demanda real,,,27608.00694
28-10-2014 23:00,1293,Demanda real,,,27690.63194
29-10-2014 23:00,1293,Demanda real,,,27542.4375
30-10-2014 23:00,1293,Demanda real,,,27223.99306
31-10-2014 23:00,1293,Demanda real,,,23278.04167
01-11-2014 23:00,1293,Demanda real,,,22172.75
02-11-2014 23:00,1293,Demanda real,,,27214.38194
03-11-2014 23:00,1293,Demanda real,,,28044
04-11-2014 23:00,1293,Demanda real,,,28217.29861
05-11-2014 23:00,1293,Demanda real,,,28652.90972
06-11-2014 23:00,1293,Demanda real,,,28551.625
07-11-2014 23:00,1293,Demanda real,,,25478.79167
08-11-2014 23:00,1293,Demanda real,,,23554.70833
09-11-2014 23:00,1293,Demanda real,,,28320.60417
10-11-2014 23:00,1293,Demanda real,,,29882.32639
11-11-2014 23:00,1293,Demanda real,,,29560.3125
12-11-2014 23:00,1293,Demanda real,,,29678.61806
13-11-2014 23:00,1293,Demanda real,,,29326.5
14-11-2014 23:00,1293,Demanda real,,,25902.21528
15-11-2014 23:00,1293,Demanda real,,,24138.3125
16-11-2014 23:00,1293,Demanda real,,,29217.1875
17-11-2014 23:00,1293,Demanda real,,,30245.73611
18-11-2014 23:00,1293,Demanda real,,,29972.33333
19-11-2014 23:00,1293,Demanda real,,,29734.17361
20-11-2014 23:00,1293,Demanda real,,,29087.46528
21-11-2014 23:00,1293,Demanda real,,,25775.63194
22-11-2014 23:00,1293,Demanda real,,,24078.56944
23-11-2014 23:00,1293,Demanda real,,,28392.09028
24-11-2014 23:00,1293,Demanda real,,,29194.06944
25-11-2014 23:00,1293,Demanda real,,,29209.83333
26-11-2014 23:00,1293,Demanda real,,,29637.6875
27-11-2014 23:00,1293,Demanda real,,,29583.4375
28-11-2014 23:00,1293,Demanda real,,,26150.34028
29-11-2014 23:00,1293,Demanda real,,,24320.09722
30-11-2014 23:00,1293,Demanda real,,,28916.63889
01-12-2014 23:00,1293,Demanda real,,,29646.13889
02-12-2014 23:00,1293,Demanda real,,,30011.25694
03-12-2014 23:00,1293,Demanda real,,,30218.48611
04-12-2014 23:00,1293,Demanda real,,,30098.56944
05-12-2014 23:00,1293,Demanda real,,,26889.21528
06-12-2014 23:00,1293,Demanda real,,,25542.76389
07-12-2014 23:00,1293,Demanda real,,,26213.92361
08-12-2014 23:00,1293,Demanda real,,,31422.25694
09-12-2014 23:00,1293,Demanda real,,,31903.14583
10-12-2014 23:00,1293,Demanda real,,,31745.11806
11-12-2014 23:00,1293,Demanda real,,,31628.75694
12-12-2014 23:00,1293,Demanda real,,,28498.68056
13-12-2014 23:00,1293,Demanda real,,,26643.60417
14-12-2014 23:00,1293,Demanda real,,,31158.26389
15-12-2014 23:00,1293,Demanda real,,,31642.16667
16-12-2014 23:00,1293,Demanda real,,,31377.11111
17-12-2014 23:00,1293,Demanda real,,,30870.04167
18-12-2014 23:00,1293,Demanda real,,,30318.97917
19-12-2014 23:00,1293,Demanda real,,,27394.45139
20-12-2014 23:00,1293,Demanda real,,,25465.84722
21-12-2014 23:00,1293,Demanda real,,,29363.125
22-12-2014 23:00,1293,Demanda real,,,29429.4375
23-12-2014 23:00,1293,Demanda real,,,26322.04167
24-12-2014 23:00,1293,Demanda real,,,22658.0625
25-12-2014 23:00,1293,Demanda real,,,26095.85417
26-12-2014 23:00,1293,Demanda real,,,26366.25
27-12-2014 23:00,1293,Demanda real,,,25273.8125
28-12-2014 23:00,1293,Demanda real,,,29008.15278
29-12-2014 23:00,1293,Demanda real,,,29468.11111
30-12-2014 23:00,1293,Demanda real,,,27415.25
31-12-2014 23:00,1293,Demanda real,,,23891.20139
01-01-2015 23:00,1293,Demanda real,,,28260.5625
02-01-2015 23:00,1293,Demanda real,,,27586.97917
03-01-2015 23:00,1293,Demanda real,,,26235.39583
04-01-2015 23:00,1293,Demanda real,,,28227.11111
05-01-2015 23:00,1293,Demanda real,,,25226.0625
06-01-2015 23:00,1293,Demanda real,,,31584.61806
07-01-2015 23:00,1293,Demanda real,,,32694.51389
08-01-2015 23:00,1293,Demanda real,,,32282.90972
09-01-2015 23:00,1293,Demanda real,,,28717.21528
10-01-2015 23:00,1293,Demanda real,,,26613.125
11-01-2015 23:00,1293,Demanda real,,,31658.96528
12-01-2015 23:00,1293,Demanda real,,,32119.95833
13-01-2015 23:00,1293,Demanda real,,,32102.80556
14-01-2015 23:00,1293,Demanda real,,,32051.73611
15-01-2015 23:00,1293,Demanda real,,,32091.0625
16-01-2015 23:00,1293,Demanda real,,,29180.81944
17-01-2015 23:00,1293,Demanda real,,,27888.20139
18-01-2015 23:00,1293,Demanda real,,,33012.04167
19-01-2015 23:00,1293,Demanda real,,,34032.48611
20-01-2015 23:00,1293,Demanda real,,,34147.21528
21-01-2015 23:00,1293,Demanda real,,,33911.70139
22-01-2015 23:00,1293,Demanda real,,,33432.33333
23-01-2015 23:00,1293,Demanda real,,,29974.50694
24-01-2015 23:00,1293,Demanda real,,,27489.23611
25-01-2015 23:00,1293,Demanda real,,,32511.69444
26-01-2015 23:00,1293,Demanda real,,,32909.29167
27-01-2015 23:00,1293,Demanda real,,,32711.24306
28-01-2015 23:00,1293,Demanda real,,,32597.65972
29-01-2015 23:00,1293,Demanda real,,,32179.625
30-01-2015 23:00,1293,Demanda real,,,28887.74306
31-01-2015 23:00,1293,Demanda real,,,27233.35417
01-02-2015 23:00,1293,Demanda real,,,32858.11111
02-02-2015 23:00,1293,Demanda real,,,33627.65278
03-02-2015 23:00,1293,Demanda real,,,34388.77778
04-02-2015 23:00,1293,Demanda real,,,34265.375
05-02-2015 23:00,1293,Demanda real,,,34277.96528
06-02-2015 23:00,1293,Demanda real,,,31201.18056
07-02-2015 23:00,1293,Demanda real,,,28505.6875
08-02-2015 23:00,1293,Demanda real,,,33633.28472
09-02-2015 23:00,1293,Demanda real,,,34062.80556
10-02-2015 23:00,1293,Demanda real,,,33665.02083
11-02-2015 23:00,1293,Demanda real,,,33311.52083
12-02-2015 23:00,1293,Demanda real,,,32255.95833
13-02-2015 23:00,1293,Demanda real,,,28975.63194
14-02-2015 23:00,1293,Demanda real,,,26622.54167
15-02-2015 23:00,1293,Demanda real,,,31008.29861
16-02-2015 23:00,1293,Demanda real,,,32261.60417
17-02-2015 23:00,1293,Demanda real,,,32253.47917
18-02-2015 23:00,1293,Demanda real,,,31665.93056
19-02-2015 23:00,1293,Demanda real,,,31606.81944
20-02-2015 23:00,1293,Demanda real,,,28582.52083
21-02-2015 23:00,1293,Demanda real,,,26480.5
22-02-2015 23:00,1293,Demanda real,,,31293.5
23-02-2015 23:00,1293,Demanda real,,,32131.70833
24-02-2015 23:00,1293,Demanda real,,,31938.86111
25-02-2015 23:00,1293,Demanda real,,,31311.06944
26-02-2015 23:00,1293,Demanda real,,,30514.875
27-02-2015 23:00,1293,Demanda real,,,27206.95833
28-02-2015 23:00,1293,Demanda real,,,25092.75
01-03-2015 23:00,1293,Demanda real,,,29366.10417
02-03-2015 23:00,1293,Demanda real,,,29547.86111
03-03-2015 23:00,1293,Demanda real,,,29903.38194
04-03-2015 23:00,1293,Demanda real,,,30291.94444
05-03-2015 23:00,1293,Demanda real,,,29975.875
06-03-2015 23:00,1293,Demanda real,,,26295.85417
07-03-2015 23:00,1293,Demanda real,,,24304.27778
08-03-2015 23:00,1293,Demanda real,,,28960.26389
09-03-2015 23:00,1293,Demanda real,,,29411.16667
10-03-2015 23:00,1293,Demanda real,,,29218.59028
11-03-2015 23:00,1293,Demanda real,,,29062.09028
12-03-2015 23:00,1293,Demanda real,,,29166.06944
